#name (cmd = mergePeaks -d given S5P-1-peaks.txt S5P-2-peaks.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	S5P-1-peaks.txt	S5P-2-peaks.txt
Merged-chr17-13008012-2	chr17	13007841	13008185	+	73.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-155	chr17-170
Merged-chr17-35000259-2	chr17	35000083	35000427	+	72.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-157	chr17-173
Merged-chr17-31658655-2	chr17	31658486	31658830	+	74.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-158	chr17-160
Merged-chr17-74316475-2	chr17	74316217	74316718	+	65.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-160	chr17-245
Merged-chr17-24707740-2	chr17	24707569	24707913	+	66.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-161	chr17-214
Merged-chr17-28895849-2	chr17	28895654	28896028	+	73.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-162	chr17-147
Merged-chr17-32284568-2	chr17	32284358	32284795	+	82.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-163	chr17-116
Merged-chr17-80224553-2	chr17	80224366	80224725	+	65.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-165	chr17-234
Merged-chr17-36271511-2	chr17	36271339	36271683	+	67.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-166	chr17-222
Merged-chr17-26676497-2	chr17	26676330	26676674	+	77.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-167	chr17-130
Merged-chr17-94749910-2	chr17	94749740	94750084	+	73.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-168	chr17-165
Merged-chr5-148303342-2	chr5	148303154	148303514	+	14.950000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1450	chr5-1731
Merged-chr17-15705032-2	chr17	15704860	15705204	+	70.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-170	chr17-172
Merged-chr17-56831405-2	chr17	56831237	56831589	+	74.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-171	chr17-156
Merged-chr17-23677384-2	chr17	23677207	23677551	+	69.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-172	chr17-182
Merged-chr17-15498200-2	chr17	15498011	15498374	+	67.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-173	chr17-204
Merged-chr17-57031451-2	chr17	57031261	57031625	+	76.100006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-175	chr17-127
Merged-chr5-91517749-2	chr5	91517577	91517937	+	16.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1457	chr5-1375
Merged-chr17-55945133-2	chr17	55944969	55945314	+	67.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-176	chr17-199
Merged-chr11-79992728-2	chr11	79992560	79992912	+	94.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-200	chr11-232
Merged-chr11-29515226-2	chr11	29515056	29515400	+	96.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-204	chr11-219
Merged-chr11-34833570-2	chr11	34833400	34833744	+	102.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-206	chr11-173
Merged-chr11-40733936-2	chr11	40733770	40734114	+	98.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-208	chr11-195
Merged-chr11-97315899-2	chr11	97315715	97316067	+	89.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-209	chr11-256
Merged-chr17-25184397-2	chr17	25184218	25184562	+	67.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-180	chr17-169
Merged-chr17-14990241-2	chr17	14990069	14990413	+	80.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-182	chr17-149
Merged-chr17-15527238-2	chr17	15527057	15527403	+	71.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-183	chr17-136
Merged-chr17-32036465-2	chr17	32036282	32036633	+	65.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-184	chr17-185
Merged-chr17-47687988-2	chr17	47687803	47688157	+	65.399994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-185	chr17-186
Merged-chr17-65782797-2	chr17	65782604	65782974	+	70.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-186	chr17-143
Merged-chr17-85162643-2	chr17	85162471	85162815	+	63.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-187	chr17-205
Merged-chr17-88268513-2	chr17	88268337	88268706	+	62.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-188	chr17-207
Merged-chr17-29490836-2	chr17	29490663	29491007	+	76.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-189	chr17-119
Merged-chr11-30771723-2	chr11	30771493	30771937	+	98.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-211	chr11-185
Merged-chr11-58008634-2	chr11	58008463	58008807	+	87.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-212	chr11-303
Merged-chr11-69395436-2	chr11	69395253	69395604	+	93.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-213	chr11-224
Merged-chr11-86358205-2	chr11	86358039	86358388	+	90.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-215	chr11-248
Merged-chr11-6894734-2	chr11	6894566	6894919	+	102.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-218	chr11-156
Merged-chr11-70000703-2	chr11	70000539	70000883	+	94.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-219	chr11-205
Merged-chr8-83159752-2	chr8	83159529	83159959	+	16.150000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr8-1312	chr8-1041
Merged-chr8-104170975-2	chr8	104170809	104171153	+	17.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr8-1318	chr8-857
Merged-chr17-5440203-2	chr17	5440039	5440383	+	69.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-190	chr17-162
Merged-chr17-12119405-2	chr17	12119241	12119586	+	64.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-191	chr17-174
Merged-chr17-30609748-2	chr17	30609523	30609957	+	62.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-192	chr17-209
Merged-chr17-13659087-2	chr17	13658884	13659274	+	72.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-194	chr17-135
Merged-chr17-31559538-2	chr17	31559364	31559708	+	67.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-195	chr17-166
Merged-chr17-44776976-2	chr17	44776789	44777148	+	62.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-196	chr17-211
Merged-chr17-83351047-2	chr17	83350870	83351214	+	65.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-197	chr17-203
Merged-chr17-12769592-2	chr17	12769411	12769758	+	69.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-199	chr17-146
Merged-chr11-22608058-2	chr11	22607882	22608226	+	108.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-222	chr11-147
Merged-chr11-100397700-2	chr11	100397531	100397875	+	99.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-223	chr11-192
Merged-chr11-53430752-2	chr11	53430587	53430931	+	96.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-224	chr11-211
Merged-chr11-119299985-2	chr11	119299821	119300165	+	92.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-225	chr11-200
Merged-chr11-30198497-2	chr11	30198329	30198673	+	88.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-226	chr11-259
Merged-chr11-85311422-2	chr11	85311253	85311597	+	100.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-227	chr11-176
Merged-chr11-106723849-2	chr11	106723614	106724101	+	87.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-228	chr11-257
Merged-chr11-69008365-2	chr11	69008177	69008538	+	86.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-230	chr11-266
Merged-chr11-74898141-2	chr11	74897956	74898311	+	101.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-231	chr11-165
Merged-chr11-3964051-2	chr11	3963878	3964222	+	94.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-232	chr11-209
Merged-chr11-43426178-2	chr11	43426010	43426354	+	87.399994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-234	chr11-294
Merged-chr11-100356054-2	chr11	100355889	100356233	+	94.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-235	chr11-221
Merged-chr11-87127213-2	chr11	87127037	87127406	+	88.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-236	chr11-249
Merged-chr11-80080853-2	chr11	80080682	80081026	+	90.100006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-239	chr11-237
Merged-chr5-139775646-2	chr5	139775445	139775832	+	14.600000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1499	chr5-1846
Merged-chr11-17953689-2	chr11	17953395	17953999	+	93.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-242	chr11-204
Merged-chr11-19925545-2	chr11	19925343	19925731	+	84.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-243	chr11-269
Merged-chr11-20543272-2	chr11	20543100	20543444	+	93.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-244	chr11-231
Merged-chr11-53707353-2	chr11	53707121	53707569	+	91.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-245	chr11-222
Merged-chr11-40692829-2	chr11	40692663	40693012	+	88.850006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-246	chr11-220
Merged-chr8-79622504-2	chr8	79622299	79622726	+	13.100000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr8-1344	chr8-1635
Merged-chr8-90762482-2	chr8	90762311	90762669	+	13.100000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr8-1349	chr8-1596
Merged-chr1-13372870-2	chr1	13372594	13373162	+	19.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1311	chr1-924
Merged-chr11-20332657-2	chr11	20332482	20332849	+	95.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-250	chr11-203
Merged-chr11-60537284-2	chr11	60537117	60537461	+	79.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-252	chr11-354
Merged-chr11-62457476-2	chr11	62457263	62457673	+	89.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-253	chr11-212
Merged-chr11-93955794-2	chr11	93955593	93955980	+	88.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-255	chr11-226
Merged-chr11-31870647-2	chr11	31870479	31870831	+	92.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-256	chr11-217
Merged-chr11-72690081-2	chr11	72689900	72690246	+	88.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-257	chr11-247
Merged-chr11-11461849-2	chr11	11461673	11462017	+	92.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-259	chr11-194
Merged-chr11-74838076-2	chr11	74837912	74838256	+	86.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-260	chr11-251
Merged-chr11-30750031-2	chr11	30749847	30750231	+	93.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-261	chr11-181
Merged-chr11-86544727-2	chr11	86544558	86544902	+	94.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-262	chr11-183
Merged-chr11-29526411-2	chr11	29526185	29526653	+	82.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-263	chr11-292
Merged-chr11-79146437-2	chr11	79146273	79146618	+	93.100006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-264	chr11-216
Merged-chr11-87591687-2	chr11	87591510	87591854	+	79.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-265	chr11-371
Merged-chr11-77607712-2	chr11	77607526	77607915	+	92.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-266	chr11-197
Merged-chr11-101665583-2	chr11	101665417	101665761	+	89.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-267	chr11-260
Merged-chr11-3290049-2	chr11	3289872	3290242	+	92.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-269	chr11-188
Merged-chr1-9968111-2	chr1	9967945	9968289	+	16.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1335	chr1-1239
Merged-chr1-30853685-2	chr1	30853520	30853866	+	17.150000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1336	chr1-1128
Merged-chr11-60830743-2	chr11	60830567	60830911	+	80.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-270	chr11-308
Merged-chr11-22859650-2	chr11	22859477	22859821	+	79.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-274	chr11-283
Merged-chr11-87987443-2	chr11	87987276	87987620	+	87.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-275	chr11-230
Merged-chr11-58961808-2	chr11	58961637	58961981	+	82.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-276	chr11-289
Merged-chr11-61174949-2	chr11	61174782	61175126	+	80.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-277	chr11-293
Merged-chr11-5521010-2	chr11	5520824	5521180	+	87.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-278	chr11-227
Merged-chr11-59163608-2	chr11	59163421	59163812	+	76.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-279	chr11-360
Merged-chr1-86359319-2	chr1	86359152	86359496	+	410.549988	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-10	chr1-11
Merged-chr1-51478363-2	chr1	51478193	51478549	+	444.450012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-11	chr1-9
Merged-chr1-64121939-2	chr1	64121750	64122113	+	304.349976	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-13	chr1-15
Merged-chr1-180850815-2	chr1	180850650	180850994	+	319.349976	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-15	chr1-14
Merged-chr1-59685064-2	chr1	59684899	59685246	+	329.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-16	chr1-13
Merged-chr1-178318993-2	chr1	178318828	178319172	+	240.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-18	chr1-24
Merged-chr1-153487599-2	chr1	153487425	153487789	+	281.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-19	chr1-16
Merged-chr11-23256057-2	chr11	23255870	23256228	+	98.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-280	chr11-158
Merged-chr11-100494099-2	chr11	100493933	100494282	+	81.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-281	chr11-268
Merged-chr11-75679344-2	chr11	75679167	75679511	+	84.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-282	chr11-242
Merged-chr11-85352920-2	chr11	85352754	85353102	+	77.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-283	chr11-322
Merged-chr11-6444337-2	chr11	6444166	6444510	+	68.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-284	chr11-481
Merged-chr11-32267539-2	chr11	32267362	32267706	+	79.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-285	chr11-288
Merged-chr11-115612868-2	chr11	115612703	115613047	+	76.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-286	chr11-334
Merged-chr11-49712673-2	chr11	49712507	49712851	+	90.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-287	chr11-186
Merged-chr1-166238686-2	chr1	166238508	166238852	+	15.900000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1355	chr1-1407
Merged-chr1-55027612-2	chr1	55027422	55027786	+	248.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-20	chr1-19
Merged-chr1-134079078-2	chr1	134078901	134079245	+	249.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-21	chr1-25
Merged-chr1-74506432-2	chr1	74506244	74506605	+	215.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-22	chr1-30
Merged-chr1-63177174-2	chr1	63177002	63177363	+	259.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-23	chr1-17
Merged-chr1-178337724-2	chr1	178337559	178337903	+	236.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-24	chr1-22
Merged-chr1-58423988-2	chr1	58423818	58424162	+	204.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-25	chr1-36
Merged-chr1-9944063-2	chr1	9943891	9944235	+	235.399994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-26	chr1-21
Merged-chr1-52953063-2	chr1	52952876	52953234	+	215.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-27	chr1-26
Merged-chr1-134534273-2	chr1	134534052	134534478	+	204.299988	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-28	chr1-33
Merged-chr1-52233182-2	chr1	52233004	52233348	+	227.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-29	chr1-29
Merged-chr11-30649326-2	chr11	30649119	30649517	+	73.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-290	chr11-383
Merged-chr4-141273229-2	chr4	141273030	141273445	+	21.350000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1207	chr4-995
Merged-chr11-67023614-2	chr11	67023447	67023797	+	82.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-291	chr11-238
Merged-chr11-59208530-2	chr11	59208352	59208696	+	86.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-293	chr11-223
Merged-chr11-103412926-2	chr11	103412742	103413094	+	78.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-295	chr11-309
Merged-chr11-121924937-2	chr11	121924765	121925109	+	76.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-296	chr11-310
Merged-chr11-80428703-2	chr11	80428520	80428870	+	78.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-299	chr11-290
Merged-chr1-48652639-2	chr1	48652445	48652817	+	19.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1363	chr1-866
Merged-chr1-55087786-2	chr1	55087618	55087962	+	206.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-31	chr1-35
Merged-chr1-7088684-2	chr1	7088515	7088859	+	214.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-32	chr1-28
Merged-chr1-16656998-2	chr1	16656813	16657168	+	235.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-33	chr1-20
Merged-chr1-46853386-2	chr1	46853222	46853566	+	211.850006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-34	chr1-23
Merged-chr1-180813513-2	chr1	180813345	180813697	+	189.100006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-35	chr1-37
Merged-chr1-131911066-2	chr1	131910896	131911252	+	202.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-36	chr1-27
Merged-chr4-154730106-2	chr4	154729872	154730357	+	17.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1212	chr4-1726
Merged-chr1-178406240-2	chr1	178406025	178406439	+	181.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-37	chr1-42
Merged-chr1-179803594-2	chr1	179803422	179803783	+	168.399994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-39	chr1-58
Merged-chr4-53159836-2	chr4	53159666	53160022	+	21.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1218	chr4-939
Merged-chr1-75219224-2	chr1	75219054	75219398	+	186.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-40	chr1-46
Merged-chr1-78657916-2	chr1	78657740	78658084	+	191.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-41	chr1-38
Merged-chr1-167285006-2	chr1	167284831	167285175	+	185.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-42	chr1-39
Merged-chr1-191575453-2	chr1	191575283	191575627	+	173.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-43	chr1-45
Merged-chr1-16104370-2	chr1	16104198	16104542	+	191.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-44	chr1-32
Merged-chr4-80752686-2	chr4	80752520	80752864	+	16.850000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1220	chr4-1690
Merged-chr1-7125962-2	chr1	7125775	7126134	+	181.399994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-45	chr1-34
Merged-chr1-131138545-2	chr1	131138346	131138728	+	151.200012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-46	chr1-64
Merged-chr1-182282684-2	chr1	182282516	182282860	+	166.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-47	chr1-47
Merged-chr1-153899972-2	chr1	153899799	153900143	+	183.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-48	chr1-41
Merged-chr1-133020107-2	chr1	133019928	133020302	+	162.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-49	chr1-52
Merged-chr1-39193070-2	chr1	39192870	39193255	+	18.799999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1389	chr1-975
Merged-chr1-133668053-2	chr1	133667870	133668221	+	166.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-50	chr1-51
Merged-chr1-136415420-2	chr1	136415252	136415596	+	168.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-51	chr1-49
Merged-chr1-164458316-2	chr1	164458135	164458481	+	170.700012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-52	chr1-48
Merged-chr1-134362111-2	chr1	134361941	134362285	+	136.450012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-53	chr1-102
Merged-chr1-39367953-2	chr1	39367786	39368130	+	163.299988	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-54	chr1-50
Merged-chr4-148151797-2	chr4	148151617	148151961	+	17.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1230	chr4-1549
Merged-chr19-11293249-2	chr19	11292929	11293585	+	83.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-100	chr19-99
Merged-chr1-71653123-2	chr1	71652947	71653291	+	164.450012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-56	chr1-43
Merged-chr1-134406073-2	chr1	134405896	134406240	+	148.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-57	chr1-55
Merged-chr19-15943255-2	chr19	15943085	15943429	+	83.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-102	chr19-95
Merged-chr1-53785120-2	chr1	53784940	53785285	+	149.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-58	chr1-65
Merged-chr19-21674837-2	chr19	21674665	21675009	+	80.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-103	chr19-114
Merged-chr1-59670713-2	chr1	59670546	59670890	+	151.549988	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-59	chr1-57
Merged-chr19-7483167-2	chr19	7482999	7483343	+	91.100006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-104	chr19-68
Merged-chr19-42431743-2	chr19	42431558	42431913	+	83.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-105	chr19-113
Merged-chr19-8741290-2	chr19	8741096	8741501	+	67.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-106	chr19-176
Merged-chr19-40873355-2	chr19	40873163	40873563	+	74.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-107	chr19-132
Merged-chr4-108415939-2	chr4	108415772	108416116	+	19.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1239	chr4-1160
Merged-chr1-88632181-2	chr1	88632000	88632346	+	15.700000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1396	chr1-1388
Merged-chr1-13660429-2	chr1	13660263	13660607	+	143.200012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-60	chr1-61
Merged-chr1-191821620-2	chr1	191821455	191821799	+	136.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-61	chr1-77
Merged-chr1-93804051-2	chr1	93803877	93804221	+	147.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-62	chr1-56
Merged-chr1-93478695-2	chr1	93478483	93478923	+	146.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-64	chr1-54
Merged-chr1-134560255-2	chr1	134560082	134560426	+	146.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-65	chr1-63
Merged-chr19-57667317-2	chr19	57667151	57667495	+	70.100006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-110	chr19-148
Merged-chr1-132007661-2	chr1	132007483	132007827	+	131.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-66	chr1-93
Merged-chr19-29101108-2	chr19	29100944	29101288	+	86.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-111	chr19-96
Merged-chr1-86442387-2	chr1	86442181	86442577	+	129.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-67	chr1-95
Merged-chr1-139454431-2	chr1	139454254	139454598	+	123.200005	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-68	chr1-110
Merged-chr19-53903442-2	chr19	53903270	53903614	+	75.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-113	chr19-128
Merged-chr1-191183187-2	chr1	191183004	191183355	+	132.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-69	chr1-98
Merged-chr19-23075700-2	chr19	23075414	23076003	+	86.100006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-114	chr19-71
Merged-chr19-3323415-2	chr19	3323247	3323591	+	91.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-115	chr19-58
Merged-chr19-53142851-2	chr19	53142664	53143023	+	81.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-116	chr19-100
Merged-chr4-140838354-2	chr4	140838182	140838526	+	20.600000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1248	chr4-1072
Merged-chr19-45749509-2	chr19	45749328	45749674	+	62.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr19-117	chr19-200
